,rating,rating_description,no_contract,token,pos,pos_token,wordnet_pos,lemmatized
418,5.0,Productive workplace you learn a lot good for interns helps kickstart your career. Good for your cv its easy to be hired in future.Requires focused person.,productive workplace learn lot good interns helps kickstart career. good cv easy hired future.requires focused person.,"[['productive', 'workplace', 'learn', 'lot', 'good', 'interns', 'helps', 'kickstart', 'career', 'good', 'cv', 'easy', 'hired', 'future', 'requires', 'focused', 'person']]","[[('productive', 'JJ'), ('workplace', 'NN'), ('learn', 'NN'), ('lot', 'NN'), ('good', 'JJ'), ('interns', 'NNS'), ('helps', 'VBZ'), ('kickstart', 'VB'), ('career', 'NN'), ('good', 'JJ'), ('cv', 'NN'), ('easy', 'JJ'), ('hired', 'JJ'), ('future', 'NN'), ('requires', 'VBZ'), ('focused', 'JJ'), ('person', 'NN')]]","[('productive', 'JJ'), ('workplace', 'NN'), ('learn', 'NN'), ('lot', 'NN'), ('good', 'JJ'), ('interns', 'NNS'), ('helps', 'VBZ'), ('kickstart', 'VB'), ('career', 'NN'), ('good', 'JJ'), ('cv', 'NN'), ('easy', 'JJ'), ('hired', 'JJ'), ('future', 'NN'), ('requires', 'VBZ'), ('focused', 'JJ'), ('person', 'NN')]","[('productive', 'a'), ('workplace', 'n'), ('learn', 'n'), ('lot', 'n'), ('good', 'a'), ('interns', 'n'), ('helps', 'v'), ('kickstart', 'v'), ('career', 'n'), ('good', 'a'), ('cv', 'n'), ('easy', 'a'), ('hired', 'a'), ('future', 'n'), ('requires', 'v'), ('focused', 'a'), ('person', 'n')]","['productive', 'workplace', 'learn', 'lot', 'good', 'intern', 'help', 'kickstart', 'career', 'good', 'cv', 'easy', 'hired', 'future', 'require', 'focused', 'person']"
419,4.0,"Google Fiber had a very laid back work place environment. The offered areas to rest on your break so you did not have to worry about commuting home for lunch, etc.","google fiber laid back work place environment. offered areas rest break worry commuting home lunch, etc.","[['google', 'fiber', 'laid', 'back', 'work', 'place', 'environment', 'offered', 'areas', 'rest', 'break', 'worry', 'commuting', 'home', 'lunch', 'etc']]","[[('google', 'NN'), ('fiber', 'NN'), ('laid', 'VBN'), ('back', 'RB'), ('work', 'NN'), ('place', 'NN'), ('environment', 'NN'), ('offered', 'VBD'), ('areas', 'NNS'), ('rest', 'VBP'), ('break', 'NN'), ('worry', 'VBP'), ('commuting', 'VBG'), ('home', 'NN'), ('lunch', 'NN'), ('etc', 'NN')]]","[('google', 'NN'), ('fiber', 'NN'), ('laid', 'VBN'), ('back', 'RB'), ('work', 'NN'), ('place', 'NN'), ('environment', 'NN'), ('offered', 'VBD'), ('areas', 'NNS'), ('rest', 'VBP'), ('break', 'NN'), ('worry', 'VBP'), ('commuting', 'VBG'), ('home', 'NN'), ('lunch', 'NN'), ('etc', 'NN')]","[('google', 'n'), ('fiber', 'n'), ('laid', 'v'), ('back', 'r'), ('work', 'n'), ('place', 'n'), ('environment', 'n'), ('offered', 'v'), ('areas', 'n'), ('rest', 'v'), ('break', 'n'), ('worry', 'v'), ('commuting', 'v'), ('home', 'n'), ('lunch', 'n'), ('etc', 'n')]","['google', 'fiber', 'lay', 'back', 'work', 'place', 'environment', 'offer', 'area', 'rest', 'break', 'worry', 'commute', 'home', 'lunch', 'etc']"
420,5.0,Really loved it. such a great time. entire team was great. the work environment is so professional. highly recommend you and your friend applying and working here you will love it,really loved it. great time. entire team great. work environment professional. highly recommend friend applying working love,"[['really', 'loved', 'it', 'great', 'time', 'entire', 'team', 'great', 'work', 'environment', 'professional', 'highly', 'recommend', 'friend', 'applying', 'working', 'love']]","[[('really', 'RB'), ('loved', 'VBD'), ('it', 'PRP'), ('great', 'JJ'), ('time', 'NN'), ('entire', 'JJ'), ('team', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('environment', 'NN'), ('professional', 'JJ'), ('highly', 'RB'), ('recommend', 'VBP'), ('friend', 'NN'), ('applying', 'VBG'), ('working', 'VBG'), ('love', 'NN')]]","[('really', 'RB'), ('loved', 'VBD'), ('it', 'PRP'), ('great', 'JJ'), ('time', 'NN'), ('entire', 'JJ'), ('team', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('environment', 'NN'), ('professional', 'JJ'), ('highly', 'RB'), ('recommend', 'VBP'), ('friend', 'NN'), ('applying', 'VBG'), ('working', 'VBG'), ('love', 'NN')]","[('really', 'r'), ('loved', 'v'), ('it', 'n'), ('great', 'a'), ('time', 'n'), ('entire', 'a'), ('team', 'n'), ('great', 'a'), ('work', 'n'), ('environment', 'n'), ('professional', 'a'), ('highly', 'r'), ('recommend', 'v'), ('friend', 'n'), ('applying', 'v'), ('working', 'v'), ('love', 'n')]","['really', 'love', 'it', 'great', 'time', 'entire', 'team', 'great', 'work', 'environment', 'professional', 'highly', 'recommend', 'friend', 'apply', 'work', 'love']"
421,5.0,"Expérience formatrice, tant professionnellement qu'humainement","expérience formatrice, tant professionnellement qu'humainement","[['expérience', 'formatrice', 'tant', 'professionnellement', 'qu', 'humainement']]","[[('expérience', 'NN'), ('formatrice', 'NN'), ('tant', 'JJ'), ('professionnellement', 'NN'), ('qu', 'NN'), ('humainement', 'NN')]]","[('expérience', 'NN'), ('formatrice', 'NN'), ('tant', 'JJ'), ('professionnellement', 'NN'), ('qu', 'NN'), ('humainement', 'NN')]","[('expérience', 'n'), ('formatrice', 'n'), ('tant', 'a'), ('professionnellement', 'n'), ('qu', 'n'), ('humainement', 'n')]","['expérience', 'formatrice', 'tant', 'professionnellement', 'qu', 'humainement']"
422,2.0,Trabalhar no YouTube exige estar sempre atualizado,trabalhar youtube exige estar sempre atualizado,"[['trabalhar', 'youtube', 'exige', 'estar', 'sempre', 'atualizado']]","[[('trabalhar', 'NN'), ('youtube', 'NN'), ('exige', 'FW'), ('estar', 'NN'), ('sempre', 'NN'), ('atualizado', 'NN')]]","[('trabalhar', 'NN'), ('youtube', 'NN'), ('exige', 'FW'), ('estar', 'NN'), ('sempre', 'NN'), ('atualizado', 'NN')]","[('trabalhar', 'n'), ('youtube', 'n'), ('exige', 'n'), ('estar', 'n'), ('sempre', 'n'), ('atualizado', 'n')]","['trabalhar', 'youtube', 'exige', 'estar', 'sempre', 'atualizado']"
423,5.0,Working with Wipro under google client is so good And working 24/7 is quite difficult but when we show more interest the work will be too good.And the Team lead is so helpful whenever any issues are  there he will sort it out .And the work culture is also too good.,working wipro google client good working 24/7 quite difficult show interest work good.and team lead helpful whenever issues sort .and work culture also good.,"[['working', 'wipro', 'google', 'client', 'good', 'working', '24', '7', 'quite', 'difficult', 'show', 'interest', 'work', 'good', 'and', 'team', 'lead', 'helpful', 'whenever', 'issues', 'sort', 'and', 'work', 'culture', 'also', 'good']]","[[('working', 'VBG'), ('wipro', 'JJ'), ('google', 'JJ'), ('client', 'NN'), ('good', 'JJ'), ('working', 'VBG'), ('24', 'CD'), ('7', 'CD'), ('quite', 'RB'), ('difficult', 'JJ'), ('show', 'NN'), ('interest', 'NN'), ('work', 'NN'), ('good', 'JJ'), ('and', 'CC'), ('team', 'JJ'), ('lead', 'NN'), ('helpful', 'JJ'), ('whenever', 'WRB'), ('issues', 'NNS'), ('sort', 'NN'), ('and', 'CC'), ('work', 'NN'), ('culture', 'NN'), ('also', 'RB'), ('good', 'JJ')]]","[('working', 'VBG'), ('wipro', 'JJ'), ('google', 'JJ'), ('client', 'NN'), ('good', 'JJ'), ('working', 'VBG'), ('24', 'CD'), ('7', 'CD'), ('quite', 'RB'), ('difficult', 'JJ'), ('show', 'NN'), ('interest', 'NN'), ('work', 'NN'), ('good', 'JJ'), ('and', 'CC'), ('team', 'JJ'), ('lead', 'NN'), ('helpful', 'JJ'), ('whenever', 'WRB'), ('issues', 'NNS'), ('sort', 'NN'), ('and', 'CC'), ('work', 'NN'), ('culture', 'NN'), ('also', 'RB'), ('good', 'JJ')]","[('working', 'v'), ('wipro', 'a'), ('google', 'a'), ('client', 'n'), ('good', 'a'), ('working', 'v'), ('24', 'n'), ('7', 'n'), ('quite', 'r'), ('difficult', 'a'), ('show', 'n'), ('interest', 'n'), ('work', 'n'), ('good', 'a'), ('and', 'n'), ('team', 'a'), ('lead', 'n'), ('helpful', 'a'), ('whenever', 'n'), ('issues', 'n'), ('sort', 'n'), ('and', 'n'), ('work', 'n'), ('culture', 'n'), ('also', 'r'), ('good', 'a')]","['work', 'wipro', 'google', 'client', 'good', 'work', '24', '7', 'quite', 'difficult', 'show', 'interest', 'work', 'good', 'and', 'team', 'lead', 'helpful', 'whenever', 'issue', 'sort', 'and', 'work', 'culture', 'also', 'good']"
424,5.0,"Collaborative working environment, fast paced, lots of social activities, lots of working flexibility, very open culture and a great place to be if you want to learn and continue to be challenged at work.","collaborative working environment, fast paced, lots social activities, lots working flexibility, open culture great place want learn continue challenged work.","[['collaborative', 'working', 'environment', 'fast', 'paced', 'lots', 'social', 'activities', 'lots', 'working', 'flexibility', 'open', 'culture', 'great', 'place', 'want', 'learn', 'continue', 'challenged', 'work']]","[[('collaborative', 'JJ'), ('working', 'VBG'), ('environment', 'NN'), ('fast', 'RB'), ('paced', 'VBD'), ('lots', 'NNS'), ('social', 'JJ'), ('activities', 'NNS'), ('lots', 'NNS'), ('working', 'VBG'), ('flexibility', 'NN'), ('open', 'JJ'), ('culture', 'NN'), ('great', 'JJ'), ('place', 'NN'), ('want', 'VBP'), ('learn', 'NN'), ('continue', 'VBP'), ('challenged', 'VBN'), ('work', 'NN')]]","[('collaborative', 'JJ'), ('working', 'VBG'), ('environment', 'NN'), ('fast', 'RB'), ('paced', 'VBD'), ('lots', 'NNS'), ('social', 'JJ'), ('activities', 'NNS'), ('lots', 'NNS'), ('working', 'VBG'), ('flexibility', 'NN'), ('open', 'JJ'), ('culture', 'NN'), ('great', 'JJ'), ('place', 'NN'), ('want', 'VBP'), ('learn', 'NN'), ('continue', 'VBP'), ('challenged', 'VBN'), ('work', 'NN')]","[('collaborative', 'a'), ('working', 'v'), ('environment', 'n'), ('fast', 'r'), ('paced', 'v'), ('lots', 'n'), ('social', 'a'), ('activities', 'n'), ('lots', 'n'), ('working', 'v'), ('flexibility', 'n'), ('open', 'a'), ('culture', 'n'), ('great', 'a'), ('place', 'n'), ('want', 'v'), ('learn', 'n'), ('continue', 'v'), ('challenged', 'v'), ('work', 'n')]","['collaborative', 'work', 'environment', 'fast', 'pace', 'lot', 'social', 'activity', 'lot', 'work', 'flexibility', 'open', 'culture', 'great', 'place', 'want', 'learn', 'continue', 'challenge', 'work']"
425,4.0,It was great and fulfilling to work here for a few years but after that it is wise to move on to higher paying jobs where you can be more effective. Also staying here can get you locked in to their proprietary tools and make it harder for you to start at another company,great fulfilling work years wise move higher paying jobs effective. also staying get locked proprietary tools make harder start another company,"[['great', 'fulfilling', 'work', 'years', 'wise', 'move', 'higher', 'paying', 'jobs', 'effective', 'also', 'staying', 'get', 'locked', 'proprietary', 'tools', 'make', 'harder', 'start', 'another', 'company']]","[[('great', 'JJ'), ('fulfilling', 'JJ'), ('work', 'NN'), ('years', 'NNS'), ('wise', 'VBP'), ('move', 'NN'), ('higher', 'RBR'), ('paying', 'VBG'), ('jobs', 'NNS'), ('effective', 'JJ'), ('also', 'RB'), ('staying', 'VBG'), ('get', 'VB'), ('locked', 'VBN'), ('proprietary', 'JJ'), ('tools', 'NNS'), ('make', 'VBP'), ('harder', 'JJR'), ('start', 'NN'), ('another', 'DT'), ('company', 'NN')]]","[('great', 'JJ'), ('fulfilling', 'JJ'), ('work', 'NN'), ('years', 'NNS'), ('wise', 'VBP'), ('move', 'NN'), ('higher', 'RBR'), ('paying', 'VBG'), ('jobs', 'NNS'), ('effective', 'JJ'), ('also', 'RB'), ('staying', 'VBG'), ('get', 'VB'), ('locked', 'VBN'), ('proprietary', 'JJ'), ('tools', 'NNS'), ('make', 'VBP'), ('harder', 'JJR'), ('start', 'NN'), ('another', 'DT'), ('company', 'NN')]","[('great', 'a'), ('fulfilling', 'a'), ('work', 'n'), ('years', 'n'), ('wise', 'v'), ('move', 'n'), ('higher', 'r'), ('paying', 'v'), ('jobs', 'n'), ('effective', 'a'), ('also', 'r'), ('staying', 'v'), ('get', 'v'), ('locked', 'v'), ('proprietary', 'a'), ('tools', 'n'), ('make', 'v'), ('harder', 'a'), ('start', 'n'), ('another', 'n'), ('company', 'n')]","['great', 'fulfilling', 'work', 'year', 'wise', 'move', 'higher', 'pay', 'job', 'effective', 'also', 'stay', 'get', 'lock', 'proprietary', 'tool', 'make', 'hard', 'start', 'another', 'company']"
426,4.0,People at these company's was nice and seemed to genuinely care about the way your feeling about work. Everyone is worried about safety first then moving quickly and efficient.,people company's nice seemed genuinely care way feeling work. everyone worried safety first moving quickly efficient.,"[['people', 'company', 's', 'nice', 'seemed', 'genuinely', 'care', 'way', 'feeling', 'work', 'everyone', 'worried', 'safety', 'first', 'moving', 'quickly', 'efficient']]","[[('people', 'NNS'), ('company', 'NN'), ('s', 'JJ'), ('nice', 'NN'), ('seemed', 'VBD'), ('genuinely', 'RB'), ('care', 'JJ'), ('way', 'NN'), ('feeling', 'VBG'), ('work', 'NN'), ('everyone', 'NN'), ('worried', 'VBD'), ('safety', 'NN'), ('first', 'RB'), ('moving', 'VBG'), ('quickly', 'RB'), ('efficient', 'NN')]]","[('people', 'NNS'), ('company', 'NN'), ('s', 'JJ'), ('nice', 'NN'), ('seemed', 'VBD'), ('genuinely', 'RB'), ('care', 'JJ'), ('way', 'NN'), ('feeling', 'VBG'), ('work', 'NN'), ('everyone', 'NN'), ('worried', 'VBD'), ('safety', 'NN'), ('first', 'RB'), ('moving', 'VBG'), ('quickly', 'RB'), ('efficient', 'NN')]","[('people', 'n'), ('company', 'n'), ('s', 'a'), ('nice', 'n'), ('seemed', 'v'), ('genuinely', 'r'), ('care', 'a'), ('way', 'n'), ('feeling', 'v'), ('work', 'n'), ('everyone', 'n'), ('worried', 'v'), ('safety', 'n'), ('first', 'r'), ('moving', 'v'), ('quickly', 'r'), ('efficient', 'n')]","['people', 'company', 's', 'nice', 'seem', 'genuinely', 'care', 'way', 'feel', 'work', 'everyone', 'worry', 'safety', 'first', 'move', 'quickly', 'efficient']"
427,3.0,"At Google work is very challenging and interesting. New requirements and there will be number of opportunities to grow in your career.We have a large scope in learning new technologies and improvise our skills.",google work challenging interesting. new requirements number opportunities grow career. large scope learning new technologies improvise skills.,"[['google', 'work', 'challenging', 'interesting', 'new', 'requirements', 'number', 'opportunities', 'grow', 'career', 'large', 'scope', 'learning', 'new', 'technologies', 'improvise', 'skills']]","[[('google', 'NN'), ('work', 'NN'), ('challenging', 'VBG'), ('interesting', 'VBG'), ('new', 'JJ'), ('requirements', 'NNS'), ('number', 'NN'), ('opportunities', 'NNS'), ('grow', 'VBP'), ('career', 'VB'), ('large', 'JJ'), ('scope', 'NN'), ('learning', 'VBG'), ('new', 'JJ'), ('technologies', 'NNS'), ('improvise', 'VBP'), ('skills', 'NNS')]]","[('google', 'NN'), ('work', 'NN'), ('challenging', 'VBG'), ('interesting', 'VBG'), ('new', 'JJ'), ('requirements', 'NNS'), ('number', 'NN'), ('opportunities', 'NNS'), ('grow', 'VBP'), ('career', 'VB'), ('large', 'JJ'), ('scope', 'NN'), ('learning', 'VBG'), ('new', 'JJ'), ('technologies', 'NNS'), ('improvise', 'VBP'), ('skills', 'NNS')]","[('google', 'n'), ('work', 'n'), ('challenging', 'v'), ('interesting', 'v'), ('new', 'a'), ('requirements', 'n'), ('number', 'n'), ('opportunities', 'n'), ('grow', 'v'), ('career', 'v'), ('large', 'a'), ('scope', 'n'), ('learning', 'v'), ('new', 'a'), ('technologies', 'n'), ('improvise', 'v'), ('skills', 'n')]","['google', 'work', 'challenge', 'interest', 'new', 'requirement', 'number', 'opportunity', 'grow', 'career', 'large', 'scope', 'learn', 'new', 'technology', 'improvise', 'skill']"
428,5.0,Stage observatoire de troisième. Découverte des différents domaines.,stage observatoire de troisième. découverte des différents domaines.,"[['stage', 'observatoire', 'de', 'troisième', 'découverte', 'des', 'différents', 'domaines']]","[[('stage', 'NN'), ('observatoire', 'NN'), ('de', 'IN'), ('troisième', 'FW'), ('découverte', 'NN'), ('des', 'NNS'), ('différents', 'NNS'), ('domaines', 'NNS')]]","[('stage', 'NN'), ('observatoire', 'NN'), ('de', 'IN'), ('troisième', 'FW'), ('découverte', 'NN'), ('des', 'NNS'), ('différents', 'NNS'), ('domaines', 'NNS')]","[('stage', 'n'), ('observatoire', 'n'), ('de', 'n'), ('troisième', 'n'), ('découverte', 'n'), ('des', 'n'), ('différents', 'n'), ('domaines', 'n')]","['stage', 'observatoire', 'de', 'troisième', 'découverte', 'de', 'différents', 'domaines']"
429,3.0,Working at Google was good. Work was very stressful. Initially work was very easy and good. But when the days bygone it was very hard to survive as there was lot of pressure.,working google good. work stressful. initially work easy good. days bygone hard survive lot pressure.,"[['working', 'google', 'good', 'work', 'stressful', 'initially', 'work', 'easy', 'good', 'days', 'bygone', 'hard', 'survive', 'lot', 'pressure']]","[[('working', 'VBG'), ('google', 'NN'), ('good', 'JJ'), ('work', 'NN'), ('stressful', 'JJ'), ('initially', 'RB'), ('work', 'VBP'), ('easy', 'JJ'), ('good', 'JJ'), ('days', 'NNS'), ('bygone', 'RB'), ('hard', 'JJ'), ('survive', 'NN'), ('lot', 'NN'), ('pressure', 'NN')]]","[('working', 'VBG'), ('google', 'NN'), ('good', 'JJ'), ('work', 'NN'), ('stressful', 'JJ'), ('initially', 'RB'), ('work', 'VBP'), ('easy', 'JJ'), ('good', 'JJ'), ('days', 'NNS'), ('bygone', 'RB'), ('hard', 'JJ'), ('survive', 'NN'), ('lot', 'NN'), ('pressure', 'NN')]","[('working', 'v'), ('google', 'n'), ('good', 'a'), ('work', 'n'), ('stressful', 'a'), ('initially', 'r'), ('work', 'v'), ('easy', 'a'), ('good', 'a'), ('days', 'n'), ('bygone', 'r'), ('hard', 'a'), ('survive', 'n'), ('lot', 'n'), ('pressure', 'n')]","['work', 'google', 'good', 'work', 'stressful', 'initially', 'work', 'easy', 'good', 'day', 'bygone', 'hard', 'survive', 'lot', 'pressure']"
430,4.0,Love working here as a country specialist. Job satisfaction is what I got the most. I got to see my mapping effort from start to finish (I have worked at another mapping company in Cupertino that is extremely secretive and only allow you to work on a small section of the mapping cycle).,love working country specialist. job satisfaction got most. got see mapping effort start finish (i worked another mapping company cupertino extremely secretive allow work small section mapping cycle).,"[['love', 'working', 'country', 'specialist', 'job', 'satisfaction', 'got', 'most', 'got', 'see', 'mapping', 'effort', 'start', 'finish', 'i', 'worked', 'another', 'mapping', 'company', 'cupertino', 'extremely', 'secretive', 'allow', 'work', 'small', 'section', 'mapping', 'cycle']]","[[('love', 'IN'), ('working', 'VBG'), ('country', 'NN'), ('specialist', 'JJ'), ('job', 'NN'), ('satisfaction', 'NN'), ('got', 'VBD'), ('most', 'JJS'), ('got', 'VBD'), ('see', 'JJ'), ('mapping', 'VBG'), ('effort', 'NN'), ('start', 'VBP'), ('finish', 'VB'), ('i', 'NN'), ('worked', 'VBD'), ('another', 'DT'), ('mapping', 'NN'), ('company', 'NN'), ('cupertino', 'NN'), ('extremely', 'RB'), ('secretive', 'JJ'), ('allow', 'JJ'), ('work', 'NN'), ('small', 'JJ'), ('section', 'NN'), ('mapping', 'NN'), ('cycle', 'NN')]]","[('love', 'IN'), ('working', 'VBG'), ('country', 'NN'), ('specialist', 'JJ'), ('job', 'NN'), ('satisfaction', 'NN'), ('got', 'VBD'), ('most', 'JJS'), ('got', 'VBD'), ('see', 'JJ'), ('mapping', 'VBG'), ('effort', 'NN'), ('start', 'VBP'), ('finish', 'VB'), ('i', 'NN'), ('worked', 'VBD'), ('another', 'DT'), ('mapping', 'NN'), ('company', 'NN'), ('cupertino', 'NN'), ('extremely', 'RB'), ('secretive', 'JJ'), ('allow', 'JJ'), ('work', 'NN'), ('small', 'JJ'), ('section', 'NN'), ('mapping', 'NN'), ('cycle', 'NN')]","[('love', 'n'), ('working', 'v'), ('country', 'n'), ('specialist', 'a'), ('job', 'n'), ('satisfaction', 'n'), ('got', 'v'), ('most', 'a'), ('got', 'v'), ('see', 'a'), ('mapping', 'v'), ('effort', 'n'), ('start', 'v'), ('finish', 'v'), ('i', 'n'), ('worked', 'v'), ('another', 'n'), ('mapping', 'n'), ('company', 'n'), ('cupertino', 'n'), ('extremely', 'r'), ('secretive', 'a'), ('allow', 'a'), ('work', 'n'), ('small', 'a'), ('section', 'n'), ('mapping', 'n'), ('cycle', 'n')]","['love', 'work', 'country', 'specialist', 'job', 'satisfaction', 'get', 'most', 'get', 'see', 'map', 'effort', 'start', 'finish', 'i', 'work', 'another', 'mapping', 'company', 'cupertino', 'extremely', 'secretive', 'allow', 'work', 'small', 'section', 'mapping', 'cycle']"
